"LARVALCATCHPER10M2" "year" "lat" "lon" "doy"
"1574" 1070.10296 2012 56.46133 -161.4122 143
"1576" 4251.91111 2005 55.28783 -164.32883 130
"1578" 451.36501 2002 56.10117 -162.59151 137
"1579" 504.26293 2002 55.52667 -163.5535 135
"1582" 1573.96031 2012 56.61234 -171.0225 152
"1585" 16.24857 1999 56.52433 -164.01601 107
"1586" 9.48877 1991 54.43333 -167.3833 107
"1587" 0 1991 54.16667 -167.9333 108
"1588" 298.89428 1991 57.45 -173.8667 119
"1590" 0 1991 54.86667 -169.4333 126
"1593" 12.88451 2009 54.76733 -167.78467 137
"1594" 194.87674 2012 56.64 -163.6268 141
"1595" 1667.1278 2012 56.201 -163.1985 142
"1596" 663.2191 2014 56.875 -164.0467 129
"1598" 89.41059 2012 56.50483 -165.0017 140
"1599" 83.69817 2012 56.626 -164.6202 140
"1600" 335.26972 2014 57.5032 -167.3388 130
"1603" 5.67364 2006 55.96833 -163.96033 136
"1604" 56.24428 2006 55.7525 -162.76849 136
"1605" 99.0427 2006 56.45833 -161.43601 137
"1606" 313.50619 2006 57.039 -160.43517 138
"1608" 797.84858 2002 55.02883 -166.07016 136
"1609" 259.45376 2006 56.82017 -160.21401 138
"1610" 161.30583 2006 56.60483 -159.99516 138
"1611" 888.35742 2002 55.38467 -164.92867 136
"1612" 10.12329 2012 57.00017 -162.4698 144
"1613" 50.97968 2012 56.88467 -162.8507 144
"1614" 59.14799 2014 54.568 -166.5348 136
"1615" 151.60024 2014 55.1477 -165.6873 142
"1621" 42.21288 2009 56.04367 -165.55533 135
"1622" 970.2313 2008 55.6205 -164.142 139
"1623" 1679.84312 2008 56.54233 -163.02417 136
"1624" 304.76369 2008 56.64317 -163.62784 136
"1625" 254.5551 2014 56.7058 -166.1967 149
"1634" 0 2014 56.2085 -168.682 149
"1635" 0 2014 55.8518 -169.7893 150
"1636" 0 2014 55.9552 -170.381 150
"1637" 0 2014 56.1893 -169.636 150
"1638" 1711.77356 2014 57.7683 -168.4642 130
"1639" 903.76213 2014 57.8352 -168.8827 131
"1640" 11.27995 2014 56.6675 -168.1492 150
"1641" 882.95386 2014 57.9272 -169.325 131
"1651" 962.96267 2009 55.5285 -163.54916 134
"1652" 10.2023 2008 56.57683 -161.01367 135
"1653" 13.35174 2008 54.9285 -165.47983 140
"1655" 0 1995 55.344 -166.87019 116
"1656" 728.14739 2009 56.96933 -169.91684 129
"1658" 715.57496 2008 56.66183 -162.6245 135
"1659" 0 2008 54.231 -166.7935 133
"1660" 589.16888 2014 56.9895 -168.9562 153
"1661" 118.75108 2014 56.8507 -170.2835 153
"1667" 0 2010 54.4505 -167.00833 126
"1668" 0 2010 54.707 -165.272 128
"1669" 10.97629 2010 55.36467 -165.89317 128
"1673" 19560.09806 2007 56.76817 -168.744 131
"1675" 0 2010 54.89034 -167.42183 126
"1676" 8.01732 1994 53.88333 -167.4967 119
"1677" 0 2007 55.6325 -169.58067 129
"1678" 0 2007 56.26833 -171.17101 132
"1680" 19.35456 1993 54.24333 -166.7117 119
"1685" 8.64995 2007 55.16667 -168.16634 137
"1686" 0 2007 56.57267 -172.90834 135
"1687" 5284.62181 1994 54.72333 -165.56329 118
"1688" 0 1993 55.10333 -167.6283 108
"1689" 74.42034 1993 54.65 -168.1367 109
"1690" 62.75588 1993 55.13667 -168.5818 109
"1691" 77.41012 1993 54.74 -168.72501 109
"1693" 36.66779 1993 54.28667 -167.0583 106
"1694" 8.17966 1993 54.825 -169.3183 111
"1695" 119.54981 1993 54.79167 -167.94501 112
"1697" 0 1994 54.56667 -166.63831 109
"1698" 41356.24613 2007 56.8505 -170.28517 133
"1699" 0 2007 55.85017 -169.793 130
"1700" 4693.55915 2007 56.07367 -170.00934 131
"1701" 7.00778 1994 53.73 -168.265 110
"1702" 0 1994 53.84667 -167.8833 110
"1703" 596.27745 2007 56.611 -171.01784 133
"1709" 0 2007 55.931 -171.31767 136
"1724" 707.37372 2003 54.46283 -165.00517 139
"1736" 8.09669 1995 54.92083 -168.65871 110
"1737" 0 1995 55.03 -168.7675 110
"1738" 0 1995 54.57117 -166.6273 111
"1739" 14.48214 1995 54.41083 -165.1308 112
"1756" 0 1997 56.76617 -164.3355 110
"1769" 33.57605 2010 54.8255 -164.88716 129
"1770" 1737.79219 1988 55.36667 -164.10001 102
"1773" 2006.59661 2007 56.96583 -170.27651 116
"1774" 31.24208 2007 57.03233 -170.04167 118
"1777" 23723.54549 1988 55.825 -162.4167 102
"1778" 0 1988 54.5 -167.35001 107
"1779" 23758.82422 1988 56.46333 -165.96671 111
"1780" 8.91286 1988 55.09167 -167.8167 112
"1781" 28208.68527 1988 56.91667 -167.8833 114
"1782" 3493.27429 1991 55.33333 -164.23331 104
"1787" 499.81099 2014 55.6237 -164.1453 144
"1790" 5.25251 2007 55.55583 -167.70383 131
"1791" 0 2007 57.90867 -169.06934 104
"1792" 0 2007 57.421 -166.80983 103
"1795" 8.7184 2012 54.2205 -166.7968 123
"1797" 236.2654 2014 58.087 -170.069 155
"1798" 320.60879 2014 57.8498 -170.7982 155
"1800" 51.02564 2014 57.1212 -162.0702 147
"1802" 0 2009 58.02417 -170.99001 180
"1803" 0 2010 55.24333 -166.27499 127
"1805" 61.73888 2014 55.169 -164.7068 143
"1806" 6.20313 2014 54.181 -167.154 141
"1810" 33.17067 2006 53.37233 -168.72983 129
"1811" 0 2006 54.21983 -167.75867 130
"1812" 104.19931 2006 55.28783 -164.32716 135
"1813" 0 2008 55.47017 -167.95934 129
"1814" 26.5201 2012 56.86067 -164.0747 128
"1820" 5.48756 2006 58.0015 -167.35133 129
"1821" 0 2006 58.57917 -171.34166 118
"1824" 0 2006 55.847 -164.38651 135
"1825" 15.41782 2006 58.46733 -171.76016 118
"1826" 849.4273 2006 57.0015 -167.99634 174
"1827" 50.04163 2012 54.41683 -165.1548 119
"1831" 0 2006 55.99983 -166.00017 173
"1833" 0 2006 58.4435 -171.06101 114
"1836" 5.07996 1995 55.305 -163.3402 134
"1841" 188.73713 1995 57.06533 -165.05631 126
"1842" 21536.79213 1995 56.46683 -166.96069 126
"1846" 7.82601 1995 55.66967 -167.6637 131
"1852" 33.75767 1997 54.3715 -165.2843 115
"1857" 0 1993 54.12667 -167.23669 119
"1872" 6.93202 1995 55.788 -167.30901 116
"1878" 28.96805 2003 56.57983 -161.01016 140
"1879" 35.66602 2003 56.225 -162.20334 142
"1880" 24.2859 2003 55.86666 -163.37167 143
"1883" 6.47458 1995 55.94333 -164.9572 118
"1884" 0 1995 55.20733 -168.2058 108
"1885" 44592.7149 1995 54.9155 -164.795 120
"1886" 17374.79781 1995 54.95083 -164.98351 120
"1904" 0 2007 58.68283 -163.422 170
"1905" 56.26525 2007 55.04317 -164.61084 173
"1906" 275.3069 2007 58.01833 -162.00684 162
"1907" 10.24538 2009 56.34483 -162.18134 158
"1913" 85.17751 2014 56.762 -163.2413 145
"1920" 12.51322 1999 55.9255 -165.9362 106
"1921" 7.02305 1999 55.80717 -166.317 106
"1923" 210.8363 1991 55.93333 -164.3 106
"1924" 125.97669 1991 55.78333 -165.98331 109
"1925" 796.57214 1991 57 -171.8333 117
"1926" 9.02206 1991 57.11667 -174.5667 118
"1928" 57.06078 1988 55.45333 -168.06171 108
"1938" 18.25548 1988 55.63 -170.5833 115
"1943" 48.26007 2007 58.45717 -170.72034 119
"1945" 25.8329 2012 54.56517 -166.6318 124
"1947" 495.15815 2014 58.8275 -172.3052 157
"1948" 0 2007 57.797 -168.86684 104
"1950" 16.00432 2012 54.46567 -166.0392 124
"1951" 1004.94425 2012 55.81133 -166.3248 125
"1952" 706.33418 2014 55.3037 -163.3367 144
"1954" 41.86696 2014 55.053 -165.1058 142
"1955" 182.26202 2014 57.9288 -172.3443 156
"1973" 99.4613 2014 57.7307 -171.1682 155
"1982" 116.4464 2012 54.44683 -164.9885 119
"1983" 347.4532 2014 55.8647 -163.3723 144
"1988" 96.53529 2014 58.845 -171.348 157
"1990" 0 2006 58.39267 -171.0125 114
"1992" 463.45088 1995 55.38517 -164.9137 116
"1994" 360.15102 2014 56.064 -164.571 144
"1995" 39.30084 2014 56.6818 -161.6327 146
"1999" 11.85771 2006 58.16917 -172.37117 118
"2002" 6.02671 1995 54.94717 -164.50079 134
"2009" 3.99811 2006 58.4935 -169.995 112
"2011" 623.98782 1995 56.94517 -165.4377 126
"2012" 603.30648 1995 56.22833 -167.7133 127
"2014" 977.95416 1995 56.72433 -165.2208 127
"2015" 762.61939 1995 55.92783 -165.9388 129
"2016" 6.64484 1995 56.04733 -165.5533 129
"2017" 304.79866 1995 55.5875 -166.1093 131
"2019" 7085.74914 1995 55.62633 -164.1472 132
"2028" 9024.20974 1997 54.415 -165.15021 115
"2029" 8.19815 1995 54.659 -165.28799 112
"2033" 24.9928 1993 54.255 -166.28 119
"2034" 218.50117 1993 54.19667 -166.2433 119
"2035" 55.06032 1997 55.92233 -166.16034 126
"2036" 46.73716 1993 54.66833 -167.19501 108
"2037" 75.36857 1993 54.32667 -167.325 108
"2038" 243.5164 1993 53.78167 -167.2917 109
"2039" 251.10809 1993 54.205 -167.7067 109
"2040" 0 1993 54.60333 -169.1167 111
"2041" 65.22406 1993 54.77167 -167.78999 112
"2042" 76.45851 1993 54.87667 -168.1333 112
"2043" 7.0754 1995 55.46683 -166.48731 117
"2050" 15.89884 1999 54.57017 -166.1275 139
"2051" 28.32753 1999 54.06033 -167.77431 137
"2052" 35.28519 1999 54.36833 -165.2758 139
"2053" 30089.66312 1995 55.80367 -166.3165 117
"2054" 2206.98037 1995 56.8435 -164.83299 119
"2055" 4321.0229 1995 56.40617 -164.4053 119
"2061" 7.22324 1995 54.54117 -167.58099 108
"2069" 7.91389 1997 53.60117 -169.0658 106
"2070" 0 1995 54.10983 -167.1745 108
"2071" 7.61378 1995 54.44633 -167.0038 109
"2072" 7.08788 1995 55.893 -167.87781 109
"2074" 508.00573 2003 55.64667 -163.16499 143
"2075" 299.90982 2003 55.76383 -162.75867 139
"2076" 7.0705 1997 55.44017 -168.07184 125
"2080" 5.45442 1997 56.06067 -166.33771 109
"2081" 11.36381 1997 55.9175 -166.17171 109
"2082" 11.94303 1997 56.735 -163.8768 111
"2083" 11.46773 1997 56.86817 -169.9693 113
"2085" 499.12658 2009 56.1225 -161.59033 132
"2086" 67.16133 2014 57.5085 -170.9538 155
"2091" 5368.04312 1994 54.88 -165.04671 117
"2092" 8.25903 1994 53.87833 -167.4967 119
"2093" 0 1994 53.695 -167.3467 119
"2094" 20.43474 1993 54.91833 -166.46671 107
"2095" 6.76328 1993 55.15 -166.6633 107
"2096" 111.33085 1993 54.18667 -166.4733 120
"2097" 67.14016 1993 54.86167 -168.37669 109
"2099" 27.89735 1993 54.48667 -169.4967 111
"2100" 78141.81246 2007 57.05033 -171.4605 134
"2102" 745.75071 2007 57.1065 -168.58316 133
"2103" 58.62578 1993 54.74667 -167.8783 112
"2104" 101.65429 1993 54.85 -167.995 112
"2105" 49.87909 1993 54.75 -168.2533 112
"2106" 5.78443 1997 56.8755 -164.05499 127
"2107" 1251.81553 2010 55.62767 -164.14766 129
"2109" 13.09595 1994 54.645 -168.15669 108
"2110" 7.41648 1994 54.17 -168.68671 108
"2118" 104.53301 2007 55.61183 -170.53117 130
"2119" 0 1994 53.66833 -168.4567 110
"2120" 0 1994 54.10167 -167.14169 110
"2121" 7.51096 1994 54.965 -168.15669 111
"2134" 0 2005 55.35183 -166.84633 140
"2135" 4.21389 2005 57.63367 -158.46733 133
"2141" 421.26755 2010 55.76633 -168.24699 137
"2147" 57.34111 2005 56.56233 -162.03799 135
"2158" 468.73695 1988 55.07 -168.2533 91
"2162" 0 2002 54.21133 -167.75 140
"2167" 45.9158 2002 53.7795 -167.32851 141
"2169" 0 2007 56.04083 -166.98433 181
"2170" 328.55975 2008 56.7673 -164.3398 127
"2180" 14.91476 1993 54.70167 -166.2383 115
"2181" 496.32954 1999 54.92017 -165.43131 104
"2182" 1078.15451 1999 55.3865 -164.9207 106
"2183" 0 1991 54.65 -166.8 107
"2184" 2150.64359 2010 55.7625 -162.77184 131
"2188" 4.84473 2010 54.56967 -166.62067 127
"2193" 9729.51326 2012 57.0095 -167.9897 145
"2197" 8.33991 1995 54.4135 -165.14017 141
"2200" 21.07185 1991 56.25 -168 112
"2201" 63.4668 1991 56.3 -170.5667 114
"2203" 246.19089 1991 56.7 -172.5 117
"2210" 1296.67363 2010 56.30833 -169.27066 136
"2211" 18.21021 2010 56.20984 -168.68167 136
"2214" 18.46307 2010 55.98517 -168.46266 136
"2217" 313.84822 2012 55.909 -166.9095 137
"2218" 4789.87469 2012 55.62733 -164.1465 140
"2220" 5390.10362 2012 57.30017 -170.7275 151
"2221" 9.15664 2012 55.49067 -165.509 138
"2222" 111.63463 2014 57.2593 -165.7518 130
"2223" 157.36599 2012 56.06767 -164.5722 140
"2224" 299.17643 2002 56.32367 -162.80884 137
"2225" 0 2002 54.65517 -168.16917 140
"2226" 0 2006 54.911 -166.45033 132
"2227" 0 2012 58.236 -168.7323 146
"2228" 0 2012 58.42567 -169.9222 151
"2229" 4.49911 2012 57.12083 -162.0682 144
"2230" 13193.42033 2012 56.52983 -169.484 149
"2234" 1261.57853 2006 58.5275 -173.49899 120
"2239" 507.67514 2009 56.63017 -170.0725 129
"2240" 697.56796 2009 56.40867 -169.84816 129
"2242" 0 2006 54.594 -165.67267 133
"2243" 2194.56971 2005 58.48233 -168.56717 136
"2244" 569.55398 2012 56.58683 -166.5898 137
"2246" 6.34215 2006 54.53634 -168.54883 130
"2247" 29.85082 2006 53.39083 -168.44684 129
"2248" 273.85252 2006 56.35833 -160.798 138
"2249" 85.75331 2014 57.1717 -171.09 154
"2252" 111.9042 2006 57.451 -168.00284 129
"2254" 85.87763 2006 56.62 -168.71066 129
"2255" 48.76465 2006 56.66516 -163.86316 106
"2256" 106.56865 2002 55.62567 -164.14883 137
"2257" 149.62887 2002 55.42267 -162.95767 134
"2258" 793.04243 2002 55.60683 -165.13034 139
"2259" 36.36387 2006 54.23667 -166.81216 132
"2261" 5.15357 2014 56.2415 -166.739 148
"2262" 0 2014 56.2295 -167.7167 149
"2266" 3.89559 2009 55.543 -162.55833 133
"2267" 3026.82048 2008 56.20317 -163.204 136
"2268" 87.58123 2009 55.86117 -163.37183 133
"2269" 3136.01791 2014 57.6517 -169.0227 130
"2270" 0 2014 56.3102 -169.2655 150
"2271" 5.30374 1997 57.85584 -168.87717 128
"2276" 3212.00143 2009 57.08967 -169.54134 129
"2277" 22.16603 2009 55.71033 -165.72934 135
"2278" 1752.99229 2009 57.28967 -170.72549 129
"2279" 125.3386 2008 55.1655 -164.711 139
"2280" 64.7529 2008 55.61133 -165.12183 140
"2281" 0 2009 56.18517 -164.19316 134
"2282" 4118.41939 2008 55.98583 -162.983 136
"2283" 26.98662 2014 56.2915 -170.2152 152
"2284" 6.92095 1997 55.65633 -167.51767 132
"2298" 109.94475 2008 54.46017 -165.01151 134
"2301" 67.07424 2006 57.47633 -169.3495 128
"2303" 1763.95072 1995 55.06783 -164.1142 134
"2307" 519.37013 1995 55.78883 -167.28529 128
"2309" 8.97138 1995 56.28467 -164.7887 130
"2310" 9.48775 1995 56.52283 -164.0177 130
"2311" 14398.92862 1995 55.86117 -163.38049 132
"2315" 11.6361 2014 57.0165 -161.4623 146
"2333" 1747.54827 2006 58.28617 -173.9325 120
"2336" 39.23197 1995 56.00783 -167.49519 116
"2337" 7.28883 1995 55.55417 -166.107 117
"2338" 6.32128 1995 56.1475 -166.15199 117
"2340" 1154.84078 2006 58.225 -174.0445 120
"2342" 0 2006 58.0575 -168.73016 127
"2351" 154.26581 2006 56.36483 -168.8665 129
"2354" 0 1997 55.37317 -168.1785 108
"2355" 644.92269 1995 54.94067 -164.9912 112
"2362" 21.08131 1997 57.02117 -164.21449 111
"2365" 289.10502 2003 56.35633 -160.77533 140
"2368" 11.71037 2003 56.5985 -160.01067 140
"2369" 0 2003 56.68333 -161.62666 141
"2370" 10.50301 2003 56.803 -161.233 141
"2383" 670.43585 2003 55.18717 -163.72717 139
"2409" 34.37478 1988 56 -169.89999 115
"2417" 11.37942 1988 54.96333 -167.7267 94
"2418" 43.35136 2012 54.5925 -166.1382 120
"2423" 0 2012 54.53483 -168.5437 121
"2424" 8.4193 2012 54.423 -167.9603 122
"2425" 38.08925 2012 53.77267 -167.339 122
"2431" 236598.6263 2007 56.53317 -169.9475 117
"2432" 7.80607 2007 58.95233 -170.41766 119
"2443" 1199.03016 2014 55.5247 -163.5447 144
"2444" 147.73412 2007 56.70933 -164.51083 130
"2456" 160.72101 2014 56.5208 -164.0212 144
"2457" 85.62717 2014 55.0297 -166.074 141
"2458" 41.27355 2014 57.612 -171.536 155
"2459" 5.73221 2014 56.4578 -161.4132 146
"2464" 7.00109 1995 55.12717 -166.66701 116
"2465" 4.72595 2012 54.33117 -165.431 119
"2466" 16.45225 2012 54.70783 -164.7898 119
"2467" 93.24441 2014 57.1033 -163.0693 147
"2469" 826.66193 2014 54.8252 -164.8882 142
"2472" 35.7482 2012 56.86033 -163.8515 141
"2473" 0 2014 54.7492 -166.0593 128
"2475" 537.9871 2010 56.10733 -168.08833 136
"2479" 620.94459 2012 57.32633 -168.8045 146
"2480" 173.83149 2014 56.9932 -165.1195 130
"2482" 5.23488 2012 57.64633 -169.0193 146
"2488" 837.14527 2002 56.76433 -163.24483 137
"2490" 40.69062 2006 54.6815 -166.235 133
"2493" 1876.97161 2012 56.04683 -165.5527 138
"2494" 3657.53225 2012 55.30567 -163.3412 140
"2495" 3168.6925 2012 56.004 -161.9878 142
"2499" 380.98494 2002 55.94867 -164.9565 138
"2501" 50.11945 2012 56.98033 -163.4605 144
"2506" 79.65297 2006 56.33933 -161.7935 137
"2507" 3174.79916 2005 57.55667 -169.65433 136
"2509" 32.55714 2014 56.4648 -166.9577 149
"2511" 187.43769 2002 55.25117 -166.27983 139
"2513" 28.29763 2006 54.7885 -166.83116 132
"2514" 14.50456 2009 55.38433 -164.91917 135
"2520" 1490.14142 2014 58.0663 -168.7283 131
"2521" 5.65182 1997 57.85733 -168.85384 128
"2522" 8.17221 1997 54.46667 -166.03349 131
"2525" 1867.92273 1995 54.835 -164.8842 134
"2530" 8.91905 1995 56.38583 -165.3893 128
"2533" 6.2412 2008 54.3515 -166.41434 133
"2535" 4.35467 2008 54.32767 -165.405 134
"2537" 0 2009 54.807 -165.86833 136
"2539" 4.84337 2014 56.3905 -170.8003 152
"2540" 10.10636 2014 56.6273 -170.0643 152
"2542" 14904.47861 1995 55.7265 -164.7467 132
"2543" 20.56993 2008 55.469 -162.92867 136
"2548" 14.45058 1993 54.25 -166.785 105
"2549" 12.5456 1995 55.4035 -163.9362 114
"2553" 0 2009 55.50834 -164.53416 134
"2556" 6.86627 1993 54.18333 -166.9467 105
"2559" 88.5309 1993 54.91833 -168.1667 112
"2567" 47.70913 1999 54.4705 -166.02679 139
"2568" 24.61085 1999 54.28167 -166.465 138
"2569" 23188.17112 1995 55.82283 -165.3418 118
"2570" 26543.51628 1995 55.7245 -164.74471 118
"2571" 6.57431 1995 55.84483 -164.36231 118
"2572" 973.82319 1995 56.96133 -164.44971 119
"2573" 4429.26554 1995 56.45467 -164.62669 120
"2575" 14.80745 2007 56.46917 -172.33417 134
"2578" 8538.02118 2007 56.83033 -171.23883 134
"2579" 0 2007 54.76883 -167.7905 137
"2580" 11.96056 1994 54.52667 -165.3983 118
"2584" 870.5733 2010 55.28383 -164.32233 129
"2585" 195.61986 2010 55.06183 -164.12 129
"2586" 593.45462 2010 55.40767 -163.93584 129
"2587" 118.55171 2010 55.8495 -164.35916 130
"2588" 93.15991 2010 55.725 -164.74733 130
"2589" 358.38129 2010 55.52267 -163.54866 130
"2591" 0 2010 55.0065 -167.0385 126
"2594" 0 2007 56.21167 -168.68533 130
"2596" 0 2007 56.664 -173.51283 135
"2597" 0 1994 53.54833 -167.61169 120
"2599" 306.97711 2005 55.88383 -162.388 131
"2600" 299.37083 2005 56.00683 -161.98383 131
"2607" 629.92945 1988 54.52 -168.2217 92
"2608" 0 1994 54.93667 -168.94501 107
"2609" 0 1994 54.6 -169.1183 107
"2611" 0 1994 54.42167 -167.95171 108
"2612" 0 1994 54.54167 -167.57671 108
"2613" 0 1994 53.76167 -168.57671 110
"2615" 23756.68328 2007 55.95 -170.38767 130
"2616" 1083.89375 1994 54.71833 -165.28169 111
"2617" 36.12028 1994 54.88 -168.04671 111
"2623" 9.09364 2012 57.019 -161.4517 143
"2631" 50.49067 2005 56.09017 -162.60167 135
"2632" 0 1999 55.36583 -165.88451 106
"2635" 0 2009 56.8635 -164.06084 120
"2636" 51.40063 2002 54.69183 -166.24266 136
"2641" 248.27122 2005 55.0725 -164.10234 131
"2642" 15.7667 2005 54.33667 -165.399 130
"2643" 31.46303 2005 55.04867 -165.09367 138
"2644" 40.01047 2005 55.24733 -166.27834 138
"2646" 23.35487 1999 55.16533 -164.7108 104
"2647" 13.46549 1999 56.7275 -163.87399 107
"2648" 7.69873 1991 56.36667 -173.1833 117
"2649" 65.25304 1991 55.41667 -172.3833 125
"2659" 7.91199 2006 54.08583 -168.1295 129
"2660" 19.22197 2009 57.66183 -168.99451 122
"2661" 94.29809 2006 55.30183 -163.34117 135
"2662" 0 2010 56.66317 -163.86316 132
"2668" 4923.81418 2012 56.68733 -167.1817 145
"2669" 0 2005 54.807 -165.85933 139
"2671" 0 2008 55.88017 -166.42517 171
"2672" 58.00207 2008 58.37467 -167.19583 173
"2673" 36.5164 2008 57.47217 -169.39549 178
"2674" 1046.66775 2010 56.38883 -170.82584 134
"2675" 117.19224 2010 55.54817 -168.04201 137
"2683" 1086.43975 2012 56.52617 -164.0138 141
"2685" 10.78026 2010 54.3695 -165.28067 128
"2686" 1834.74487 1988 56.15167 -166.6667 111
"2690" 0 2010 56.87333 -164.0555 118
"2691" 0 2010 57.01667 -164.22067 118
"2692" 59.41622 2010 55.04533 -165.09616 129
"2693" 828.30463 2010 54.94517 -164.50183 129
"2695" 0 2007 58.13 -168.97 116
"2696" 26.77381 2007 56.51333 -170.81166 116
"2697" 89.35438 2010 56.20217 -163.20233 131
"2701" 168.01972 2014 58.407 -170.8903 156
"2702" 942.88231 2014 58.4892 -172.434 157
"2703" 0 2014 56.2218 -160.7103 146
"2707" 442.10116 2014 58.1468 -172.5767 156
"2708" 27.52805 2014 57.0025 -162.4665 147
"2712" 0 2007 54.35433 -165.69083 101
"2713" 0 2010 55.02667 -166.06149 127
"2715" 0 2002 54.347 -166.40016 133
"2717" 61.98368 2014 56.2393 -161.202 146
"2722" 8.17191 2002 54.33333 -167.37984 140
"2723" 48.89994 2002 54.36767 -165.44284 133
"2725" 0 2006 54.33667 -167.38817 131
"2728" 187.41196 2014 58.4232 -169.9317 156
"2729" 479.69123 2014 55.7243 -164.7528 143
"2730" 23.1448 2014 54.3685 -165.4435 141
"2735" 31.63882 2006 57.01467 -164.2285 107
"2738" 1109.35627 2010 56.85233 -170.28799 134
"2741" 297.81067 2006 57.57917 -169.22333 128
"2743" 58.58295 2010 54.3525 -166.414 127
"2747" 6.40043 2006 58.2655 -172.16884 118
"2748" 0 2006 56.00566 -168.99617 176
"2750" 121.30284 2002 54.2505 -165.82449 133
"2751" 0 2002 54.8995 -167.4055 140
"2753" 75.27992 2006 53.65 -167.73317 129
"2759" 12.60154 2006 57.65317 -169.02234 108
"2760" 0 2006 58.139 -170.40567 113
"2762" 26.99037 2006 58.33 -172.6635 119
"2767" 202.59139 2002 56.18267 -164.1655 138
"2768" 0 2009 55.25217 -166.27184 136
"2772" 566.64985 2002 54.43717 -165.08817 134
"2773" 0 2006 54.31816 -168.35266 130
"2774" 33.31444 2002 55.95583 -163.97566 139
"2776" 0 2006 54.67767 -167.216 131
"2777" 16.37431 2006 54.45733 -167.006 131
"2778" 260.37419 2006 56.6925 -160.65067 138
"2786" 6.49466 1995 54.43433 -167.9418 107
"2787" 0 1995 54.97567 -168.7068 110
"2801" 293.22279 2003 54.414 -165.14751 138
"2805" 125.90007 2003 54.9255 -165.4855 143
"2806" 0 2010 58.314 -169.06567 175
"2820" 0 2014 57.0313 -172.3967 158
"2832" 76.6508 1988 55.255 -163.3333 102
"2834" 76.58877 1993 54.76667 -168.0267 112
"2835" 35.33482 1993 54.79667 -168.17 112
"2836" 85.79617 1997 54.352 -165.96651 115
"2837" 149.60737 1997 54.58267 -166.1333 115
"2838" 30.45757 1997 54.68967 -166.2392 115
"2839" 5.70414 1995 55.07067 -164.5247 113
"2842" 0 1994 53.73 -167.7867 120
"2848" 6.74419 1995 55.56883 -167.0797 116
"2849" 7.01154 1995 55.70583 -165.7238 117
"2850" 28.23534 1999 54.26433 -166.46181 138
"2854" 0 1994 55.42667 -167.4717 107
"2855" 136.34198 2005 55.76233 -162.77167 131
"2856" 0 2005 54.56483 -166.62016 139
"2857" 0 2005 55.2285 -167.226 140
"2863" 6.78788 1995 56.02133 -166.52879 117
"2864" 6.33855 1995 55.507 -164.532 118
"2865" 20902.67153 1995 54.92967 -164.9357 120
"2866" 7.75891 1995 54.54933 -167.5793 108
"2871" 0 2007 55.83484 -170.73816 130
"2872" 25.89364 1994 54.48167 -166.0217 110
"2876" 111.76297 2005 56.35983 -160.81751 132
"2877" 11.95454 2005 57.16134 -160.04016 133
"2884" 5784.66949 1988 54.73667 -168.41 91
"2885" 0 1995 54.2125 -167.7442 107
"2886" 12.00251 1997 56.69417 -169.7925 113
"2894" 409.38159 2005 56.31967 -162.81067 135
"2895" 100.93289 2005 55.52567 -163.5535 136
"2899" 14.57797 1999 55.04617 -165.09219 104
"2901" 3182.65531 1999 55.74467 -163.75729 107
"2902" 6.73607 1999 55.288 -164.323 104
"2903" 46472.95959 1999 55.52483 -163.5488 104
"2912" 390.51679 1991 56.23333 -169.2833 113
"2914" 28.29255 1991 54.66667 -171.3 127
"2923" 2694.24346 2012 56.027 -166.531 137
"2925" 720.48515 1988 56.26667 -169.26669 115
"2926" 74.2745 1988 56 -171.3 116
"2927" 7.98549 1988 57.21333 -177.1667 128
"2928" 157.90237 1991 55.05 -164.9167 104
"2929" 11037.98824 2012 56.78783 -167.7707 145
"2930" 494.59059 2014 55.0473 -165.1037 128
"2932" 8863.35504 2012 55.506 -164.5313 139
"2933" 12.88891 2012 53.88433 -167.9372 121
"2934" 7.05876 2012 54.9715 -168.9527 121
"2935" 249.35319 2014 56.9123 -164.8277 129
"2936" 4319.75711 2012 56.43017 -168.8938 149
"2937" 7944.43896 2014 57.5242 -168.6183 130
"2940" 75.67001 2012 53.98983 -167.5418 122
"2950" 247.35809 2006 54.835 -164.88867 134
"2954" 239.40873 2012 56.44117 -162.4132 142
"2955" 0 2012 57.9265 -169.3272 147
"2957" 7.33411 1995 55.26583 -165.3037 116
"2958" 7.70653 1995 55.36733 -165.8947 116
"2959" 48.43571 2009 55.82617 -165.33867 135
"2962" 18.38305 2014 56.5077 -164.9978 148
"2965" 20.41573 2009 56.4085 -164.40849 133
"2966" 5.55176 2014 56.0268 -166.5288 148
"2967" 132.0009 2014 56.9257 -166.4228 149
"2969" 3767.51996 1995 55.2845 -164.32629 133
"2971" 35.08011 2009 56.35933 -160.80417 131
"2973" 608.38336 2009 55.28883 -164.32533 134
"2974" 96.4104 2014 56.7708 -168.7347 151
"2975" 899.39945 2014 56.6472 -169.0965 151
"2976" 1695.30191 2014 57.4258 -169.4003 154
"2982" 391.38439 1995 56.82033 -165.82221 126
"2983" 73.1357 1995 55.88967 -167.8772 127
"2984" 12.78932 1995 56.26733 -165.7683 128
"2985" 22.45202 1995 56.02817 -166.5312 128
"2991" 2076.31798 1995 55.38683 -164.91769 133
"2993" 5146.60493 2008 55.87817 -162.383 135
